"","doi","score","title","year","title_score","merge_score","fullCitation","authors","journal","cite_count_crossref","journal_tf","original_citation","citation_rank","id"
"38","http://dx.doi.org/10.1007/s00382-015-2625-y",0.21224828,"Non-stationary return levels of CMIP5 multi-model temperature extremes",2015,0.4,0.084899312,"Linyin Cheng, Thomas J. Phillips, Amir AghaKouchak, 2015, 'Non-stationary return levels of CMIP5 multi-model temperature extremes', <i>Climate Dynamics</i>, vol. 44, no. 11-12, pp. 2947-2963","Linyin Cheng, Thomas J. Phillips, Amir AghaKouchak","Climate Dynamics",0,0,"Cheng L., AghaKouchak A., 2015, A Methodology for Deriving Ensemble Response from Multimodel Simulations, Journal of Hydrology, 522, 49-57, doi: 10.1016/j.jhydrol.2014.12.025.","3","cv_amir"
"39","http://dx.doi.org/10.1175/waf-d-10-05000.1",0.27022323,"Assessing the Impacts of Different WRF Precipitation Physics in Hurricane Simulations",2012,0.3,0.081066969,"Nasrin Nasrollahi, Amir AghaKouchak, Jialun Li, Xiaogang Gao, Kuolin Hsu, Soroosh Sorooshian, 2012, 'Assessing the Impacts of Different WRF Precipitation Physics in Hurricane Simulations', <i>Weather and Forecasting</i>, vol. 27, no. 4, pp. 1003-1016","Nasrin Nasrollahi, Amir AghaKouchak, Jialun Li, Xiaogang Gao, Kuolin Hsu, Soroosh Sorooshian","Weather and Forecasting",8,0,"Cheng L., AghaKouchak A., 2015, A Methodology for Deriving Ensemble Response from Multimodel Simulations, Journal of Hydrology, 522, 49-57, doi: 10.1016/j.jhydrol.2014.12.025.","4","cv_amir"
"40","http://dx.doi.org/10.1175/jhm-d-13-0207.1",0.19935738,"Entropy–Copula in Hydrology and Climatology",2014,0.4,0.079742952,"Amir AghaKouchak, 2014, 'Entropy–Copula in Hydrology and Climatology', <i>Journal of Hydrometeorology</i>, vol. 15, no. 6, pp. 2176-2189","Amir AghaKouchak","Journal of Hydrometeorology",5,0,"Cheng L., AghaKouchak A., 2015, A Methodology for Deriving Ensemble Response from Multimodel Simulations, Journal of Hydrology, 522, 49-57, doi: 10.1016/j.jhydrol.2014.12.025.","5","cv_amir"
"41","http://dx.doi.org/10.1038/srep08553",6.705952,"A Vantage from Space Can Detect Earlier Drought Onset: An Approach Using Relative Humidity",2015,1,6.705952,"Alireza Farahmand, Amir AghaKouchak, Joao Teixeira, 2015, 'A Vantage from Space Can Detect Earlier Drought Onset: An Approach Using Relative Humidity', <i>Scientific Reports</i>, vol. 5, p. 8553","Alireza Farahmand, Amir AghaKouchak, Joao Teixeira","Scientific Reports",2,0,"Farahmand A., AghaKouchak A., Teixeira J., 2015, A Vantage from Space Can Detect Earlier Drought Onset: An Approach Using Relative Humidity, Scientiﬁc Reports, 5, 8553, doi: 10.1038/srep08553.","1","cv_amir"
"42","http://dx.doi.org/10.1002/2014rg000456",0.44699514,"Remote sensing of drought: Progress, challenges and opportunities",2015,0.4,0.178798056,"A. AghaKouchak, A. Farahmand, F. S. Melton, J. Teixeira, M. C. Anderson, B. D. Wardlow, C. R. Hain, 2015, 'Remote sensing of drought: Progress, challenges and opportunities', <i>Reviews of Geophysics</i>, vol. 53, no. 2, pp. 452-480","A. AghaKouchak, A. Farahmand, F. S. Melton, J. Teixeira, M. C. Anderson, B. D. Wardlow, C. R. Hain","Reviews of Geophysics",4,0,"Farahmand A., AghaKouchak A., Teixeira J., 2015, A Vantage from Space Can Detect Earlier Drought Onset: An Approach Using Relative Humidity, Scientiﬁc Reports, 5, 8553, doi: 10.1038/srep08553.","2","cv_amir"
"43","http://dx.doi.org/10.1038/sdata.2014.1",0.34744915,"Global integrated drought monitoring and prediction system",2014,0.4,0.13897966,"Zengchao Hao, Amir AghaKouchak, Navid Nakhjiri, Alireza Farahmand, 2014, 'Global integrated drought monitoring and prediction system', <i>Scientific Data</i>, vol. 1","Zengchao Hao, Amir AghaKouchak, Navid Nakhjiri, Alireza Farahmand","Scientific Data",18,0,"Farahmand A., AghaKouchak A., Teixeira J., 2015, A Vantage from Space Can Detect Earlier Drought Onset: An Approach Using Relative Humidity, Scientiﬁc Reports, 5, 8553, doi: 10.1038/srep08553.","3","cv_amir"
"44","http://dx.doi.org/10.1007/s00704-013-1019-5",0.25346813,"Global trends and patterns of drought from space",2013,0.4,0.101387252,"Lisa Damberg, Amir AghaKouchak, 2013, 'Global trends and patterns of drought from space', <i>Theoretical and Applied Climatology</i>, vol. 117, no. 3-4, pp. 441-448","Lisa Damberg, Amir AghaKouchak","Theoretical and Applied Climatology",23,0,"Farahmand A., AghaKouchak A., Teixeira J., 2015, A Vantage from Space Can Detect Earlier Drought Onset: An Approach Using Relative Humidity, Scientiﬁc Reports, 5, 8553, doi: 10.1038/srep08553.","4","cv_amir"
"45","http://dx.doi.org/10.1016/j.advwatres.2014.11.012",0.3374435,"A generalized framework for deriving nonparametric standardized drought indicators",2015,0.3,0.10123305,"Alireza Farahmand, Amir AghaKouchak, 2015, 'A generalized framework for deriving nonparametric standardized drought indicators', <i>Advances in Water Resources</i>, vol. 76, pp. 140-145","Alireza Farahmand, Amir AghaKouchak","Advances in Water Resources",6,0,"Farahmand A., AghaKouchak A., Teixeira J., 2015, A Vantage from Space Can Detect Earlier Drought Onset: An Approach Using Relative Humidity, Scientiﬁc Reports, 5, 8553, doi: 10.1038/srep08553.","5","cv_amir"
"46","http://dx.doi.org/10.1016/j.jhydrol.2014.09.063",2.5186121,"A multivariate approach for persistence-based drought prediction: Application to the 2010–2011 East Africa drought",2015,1,2.5186121,"Amir AghaKouchak, 2015, 'A multivariate approach for persistence-based drought prediction: Application to the 2010–2011 East Africa drought', <i>Journal of Hydrology</i>, vol. 526, pp. 127-135","Amir AghaKouchak","Journal of Hydrology",5,1,"AghaKouchak A., 2015, A Multivariate Approach for Persistence-Based Drought Prediction: Application to the 2010-2011 East Africa Drought, Journal of Hydrology, 526, 127-135, doi: 10.1016/j.jhydrol.2014.09.063.","1","cv_amir"
"47","http://dx.doi.org/10.5194/hess-18-2485-2014",0.513491,"A baseline probabilistic drought forecasting framework using standardized soil moisture index: application to the 2012 United States drought",2014,0.4,0.2053964,"A. AghaKouchak, 2014, 'A baseline probabilistic drought forecasting framework using standardized soil moisture index: application to the 2012 United States drought', <i>Hydrology and Earth System Sciences</i>, vol. 18, no. 7, pp. 2485-2492","A. AghaKouchak","Hydrology and Earth System Sciences",10,0,"AghaKouchak A., 2015, A Multivariate Approach for Persistence-Based Drought Prediction: Application to the 2010-2011 East Africa Drought, Journal of Hydrology, 526, 127-135, doi: 10.1016/j.jhydrol.2014.09.063.","2","cv_amir"
"48","http://dx.doi.org/10.5194/hessd-11-1947-2014",0.513491,"A baseline probabilistic drought forecasting framework using Standardized Soil Moisture Index: application to the 2012 United States drought",2014,0.4,0.2053964,"A. AghaKouchak, 2014, 'A baseline probabilistic drought forecasting framework using Standardized Soil Moisture Index: application to the 2012 United States drought', <i>Hydrology and Earth System Sciences Discussions</i>, vol. 11, no. 2, pp. 1947-1966","A. AghaKouchak","Hydrology and Earth System Sciences Discussions",0,0,"AghaKouchak A., 2015, A Multivariate Approach for Persistence-Based Drought Prediction: Application to the 2010-2011 East Africa Drought, Journal of Hydrology, 526, 127-135, doi: 10.1016/j.jhydrol.2014.09.063.","3","cv_amir"
"49","http://dx.doi.org/10.1175/jhm-d-12-0160.1",0.42386505,"A Nonparametric Multivariate Multi-Index Drought Monitoring Framework",2014,0.4,0.16954602,"Zengchao Hao, Amir AghaKouchak, 2014, 'A Nonparametric Multivariate Multi-Index Drought Monitoring Framework', <i>Journal of Hydrometeorology</i>, vol. 15, no. 1, pp. 89-101","Zengchao Hao, Amir AghaKouchak","Journal of Hydrometeorology",26,0,"AghaKouchak A., 2015, A Multivariate Approach for Persistence-Based Drought Prediction: Application to the 2010-2011 East Africa Drought, Journal of Hydrology, 526, 127-135, doi: 10.1016/j.jhydrol.2014.09.063.","4","cv_amir"
"50","http://dx.doi.org/10.1126/science.349.6250.799-a",0.33572447,"Drought threatens California's levees",2015,0.5,0.167862235,"F. Vahedifard, A. AghaKouchak, J. D. Robinson, 2015, 'Drought threatens California&#39;s levees', <i>Science</i>, vol. 349, no. 6250, pp. 799-799","F. Vahedifard, A. AghaKouchak, J. D. Robinson","Science",0,0,"AghaKouchak A., 2015, A Multivariate Approach for Persistence-Based Drought Prediction: Application to the 2010-2011 East Africa Drought, Journal of Hydrology, 526, 127-135, doi: 10.1016/j.jhydrol.2014.09.063.","5","cv_amir"
"51","http://dx.doi.org/10.1016/j.advwatres.2014.11.012",3.744957,"A generalized framework for deriving nonparametric standardized drought indicators",2015,1,3.744957,"Alireza Farahmand, Amir AghaKouchak, 2015, 'A generalized framework for deriving nonparametric standardized drought indicators', <i>Advances in Water Resources</i>, vol. 76, pp. 140-145","Alireza Farahmand, Amir AghaKouchak","Advances in Water Resources",6,1,"Farahmand A., AghaKouchak A., 2015, A Generalized Framework for Deriving Nonparametric Standardized Drought Indicators, Advances in Water Resources, 76, 140-145, doi: 10.1016/j.advwatres.2014.11.012.","1","cv_amir"
"52","http://dx.doi.org/10.1016/j.advwatres.2013.03.009",0.62386245,"Multivariate Standardized Drought Index: A parametric multi-index model",2013,0.5,0.311931225,"Zengchao Hao, Amir AghaKouchak, 2013, 'Multivariate Standardized Drought Index: A parametric multi-index model', <i>Advances in Water Resources</i>, vol. 57, pp. 12-18","Zengchao Hao, Amir AghaKouchak","Advances in Water Resources",49,1,"Farahmand A., AghaKouchak A., 2015, A Generalized Framework for Deriving Nonparametric Standardized Drought Indicators, Advances in Water Resources, 76, 140-145, doi: 10.1016/j.advwatres.2014.11.012.","2","cv_amir"
"53","http://dx.doi.org/10.1175/jhm-d-12-0160.1",0.43708763,"A Nonparametric Multivariate Multi-Index Drought Monitoring Framework",2014,0.5,0.218543815,"Zengchao Hao, Amir AghaKouchak, 2014, 'A Nonparametric Multivariate Multi-Index Drought Monitoring Framework', <i>Journal of Hydrometeorology</i>, vol. 15, no. 1, pp. 89-101","Zengchao Hao, Amir AghaKouchak","Journal of Hydrometeorology",26,0,"Farahmand A., AghaKouchak A., 2015, A Generalized Framework for Deriving Nonparametric Standardized Drought Indicators, Advances in Water Resources, 76, 140-145, doi: 10.1016/j.advwatres.2014.11.012.","3","cv_amir"
"54","http://dx.doi.org/10.5194/hessd-11-1947-2014",0.4814837,"A baseline probabilistic drought forecasting framework using Standardized Soil Moisture Index: application to the 2012 United States drought",2014,0.3,0.14444511,"A. AghaKouchak, 2014, 'A baseline probabilistic drought forecasting framework using Standardized Soil Moisture Index: application to the 2012 United States drought', <i>Hydrology and Earth System Sciences Discussions</i>, vol. 11, no. 2, pp. 1947-1966","A. AghaKouchak","Hydrology and Earth System Sciences Discussions",0,0,"Farahmand A., AghaKouchak A., 2015, A Generalized Framework for Deriving Nonparametric Standardized Drought Indicators, Advances in Water Resources, 76, 140-145, doi: 10.1016/j.advwatres.2014.11.012.","4","cv_amir"
"55","http://dx.doi.org/10.1038/sdata.2014.1",0.34932074,"Global integrated drought monitoring and prediction system",2014,0.4,0.139728296,"Zengchao Hao, Amir AghaKouchak, Navid Nakhjiri, Alireza Farahmand, 2014, 'Global integrated drought monitoring and prediction system', <i>Scientific Data</i>, vol. 1","Zengchao Hao, Amir AghaKouchak, Navid Nakhjiri, Alireza Farahmand","Scientific Data",18,0,"Farahmand A., AghaKouchak A., 2015, A Generalized Framework for Deriving Nonparametric Standardized Drought Indicators, Advances in Water Resources, 76, 140-145, doi: 10.1016/j.advwatres.2014.11.012.","5","cv_amir"
"56","http://dx.doi.org/10.1016/j.jhydrol.2015.08.062",4.510013,"Error characterization of TRMM Multisatellite Precipitation Analysis (TMPA-3B42) products over India for different seasons",2015,1,4.510013,"Satya Prakash, Ashis K. Mitra, Amir AghaKouchak, D.S. Pai, 2015, 'Error characterization of TRMM Multisatellite Precipitation Analysis (TMPA-3B42) products over India for different seasons', <i>Journal of Hydrology</i>, vol. 529, pp. 1302-1312","Satya Prakash, Ashis K. Mitra, Amir AghaKouchak, D.S. Pai","Journal of Hydrology",1,1,"Prakash S., Mitra A.K., AghaKouchak A., Pai D.S., 2015, Error characterization of TRMM Multisatellite Precipitation Analysis (TMPA-3B42) products over India for different seasons, Journal of Hydrology, doi: 10.1016/j.jhydrol.2015.08.062.","1","cv_amir"
"57","http://dx.doi.org/10.1016/j.jhydrol.2016.01.029",0.5615353,"A preliminary assessment of GPM-based multi-satellite precipitation estimates over a monsoon dominated region",2016,0.4,0.22461412,"Satya Prakash, Ashis K. Mitra, Amir AghaKouchak, Zhong Liu, Hamidreza Norouzi, D.S. Pai, 2016, 'A preliminary assessment of GPM-based multi-satellite precipitation estimates over a monsoon dominated region', <i>Journal of Hydrology</i>","Satya Prakash, Ashis K. Mitra, Amir AghaKouchak, Zhong Liu, Hamidreza Norouzi, D.S. Pai","Journal of Hydrology",0,1,"Prakash S., Mitra A.K., AghaKouchak A., Pai D.S., 2015, Error characterization of TRMM Multisatellite Precipitation Analysis (TMPA-3B42) products over India for different seasons, Journal of Hydrology, doi: 10.1016/j.jhydrol.2015.08.062.","2","cv_amir"
"58","http://dx.doi.org/10.1016/j.advwatres.2015.11.008",0.36180612,"From TRMM to GPM: How well can heavy rainfall be detected from space?",2016,0.3,0.108541836,"Satya Prakash, Ashis K. Mitra, D.S. Pai, Amir AghaKouchak, 2016, 'From TRMM to GPM: How well can heavy rainfall be detected from space?', <i>Advances in Water Resources</i>, vol. 88, pp. 1-7","Satya Prakash, Ashis K. Mitra, D.S. Pai, Amir AghaKouchak","Advances in Water Resources",1,0,"Prakash S., Mitra A.K., AghaKouchak A., Pai D.S., 2015, Error characterization of TRMM Multisatellite Precipitation Analysis (TMPA-3B42) products over India for different seasons, Journal of Hydrology, doi: 10.1016/j.jhydrol.2015.08.062.","3","cv_amir"
"59","http://dx.doi.org/10.1175/jhm-d-14-0212.1",5.3423038,"Flood Forecasting and Inundation Mapping Using HiResFlood-UCI and Near-Real-Time Satellite Precipitation Data: The 2008 Iowa Flood",2015,0.95,5.07518861,"Phu Nguyen, Andrea Thorstensen, Soroosh Sorooshian, Kuolin Hsu, Amir AghaKouchak, 2015, 'Flood Forecasting and Inundation Mapping Using HiResFlood-UCI and Near-Real-Time Satellite Precipitation Data: The 2008 Iowa Flood', <i>Journal of Hydrometeorology</i>, vol. 16, no. 3, pp. 1171-1183","Phu Nguyen, Andrea Thorstensen, Soroosh Sorooshian, Kuolin Hsu, Amir AghaKouchak","Journal of Hydrometeorology",3,1,"Nguyen P., Thorstensen A., Sorooshian S., Hsu K., AghaKouchak A., 2015, Flood Forecasting and Inundation Mapping Using Hiresﬂood-Uci and Near Real-Time Satellite Precipitation Data: The 2008 Iowa Flood, Journal of Hydrometeorology, 16(3), 1171-1183, doi: 10.1175/JHM-D-14-0212.1.","1","cv_amir"
"60","http://dx.doi.org/10.1016/j.jhydrol.2015.10.047",0.858002,"A high resolution coupled hydrologic–hydraulic model (HiResFlood-UCI) for flash flood modeling",2015,0.3,0.2574006,"Phu Nguyen, Andrea Thorstensen, Soroosh Sorooshian, Kuolin Hsu, Amir AghaKouchak, Brett Sanders, Victor Koren, Zhengtao Cui, Michael Smith, 2015, 'A high resolution coupled hydrologic–hydraulic model (HiResFlood-UCI) for flash flood modeling', <i>Journal of Hydrology</i>","Phu Nguyen, Andrea Thorstensen, Soroosh Sorooshian, Kuolin Hsu, Amir AghaKouchak, Brett Sanders, Victor Koren, Zhengtao Cui, Michael Smith","Journal of Hydrology",0,0,"Nguyen P., Thorstensen A., Sorooshian S., Hsu K., AghaKouchak A., 2015, Flood Forecasting and Inundation Mapping Using Hiresﬂood-Uci and Near Real-Time Satellite Precipitation Data: The 2008 Iowa Flood, Journal of Hydrometeorology, 16(3), 1171-1183, doi: 10.1175/JHM-D-14-0212.1.","2","cv_amir"
"61","http://dx.doi.org/10.1016/j.pce.2015.01.007",4.1636596,"Inferring land surface parameters from the diurnal variability of microwave and infrared temperatures",2015,1,4.1636596,"Hamidreza Norouzi, Marouane Temimi, Amir AghaKouchak, Marzieh Azarderakhsh, Reza Khanbilvardi, Gerarda Shields, Kibrewossen Tesfagiorgis, 2015, 'Inferring land surface parameters from the diurnal variability of microwave and infrared temperatures', <i>Physics and Chemistry of the Earth, Parts A/B/C</i>, vol. 83-84, pp. 28-35","Hamidreza Norouzi, Marouane Temimi, Amir AghaKouchak, Marzieh Azarderakhsh, Reza Khanbilvardi, Gerarda Shields, Kibrewossen Tesfagiorgis","Physics and Chemistry of the Earth, Parts A/B/C",0,0,"Norouzi H., Temimi M., AghaKouchak A., Azarderakhsh M., Khanbilvardi R., Shields G., Tesfagiorgis K., 2015, Inferring Land Surface Parameters from the Diurnal Variability of Microwave and Infrared Temperatures, Physics and Chemistry of the Earth, doi: 10.1016/j.pce.2015.01.007.","1","cv_amir"
"62","http://dx.doi.org/10.1016/j.jglr.2014.12.007",0.2852195,"Aral Sea syndrome desiccates Lake Urmia: Call for action",2015,0.4,0.1140878,"Amir AghaKouchak, Hamid Norouzi, Kaveh Madani, Ali Mirchi, Marzi Azarderakhsh, Ali Nazemi, Nasrin Nasrollahi, Alireza Farahmand, Ali Mehran, Elmira Hasanzadeh, 2015, 'Aral Sea syndrome desiccates Lake Urmia: Call for action', <i>Journal of Great Lakes Research</i>, vol. 41, no. 1, pp. 307-311","Amir AghaKouchak, Hamid Norouzi, Kaveh Madani, Ali Mirchi, Marzi Azarderakhsh, Ali Nazemi, Nasrin Nasrollahi, Alireza Farahmand, Ali Mehran, Elmira Hasanzadeh","Journal of Great Lakes Research",3,0,"Norouzi H., Temimi M., AghaKouchak A., Azarderakhsh M., Khanbilvardi R., Shields G., Tesfagiorgis K., 2015, Inferring Land Surface Parameters from the Diurnal Variability of Microwave and Infrared Temperatures, Physics and Chemistry of the Earth, doi: 10.1016/j.pce.2015.01.007.","2","cv_amir"
"63","http://dx.doi.org/10.1007/s00704-014-1139-6",3.7813387,"Trends in meteorological and agricultural droughts in Iran",2014,1,3.7813387,"S. Golian, O. Mazdiyasni, A. AghaKouchak, 2014, 'Trends in meteorological and agricultural droughts in Iran', <i>Theoretical and Applied Climatology</i>, vol. 119, no. 3-4, pp. 679-688","S. Golian, O. Mazdiyasni, A. AghaKouchak","Theoretical and Applied Climatology",6,1,"Golian S., Mazdiyasni O., AghaKouchak A., 2015, Trends in Meteorological and Agricultural Droughts in Iran, Theoretical and Applied Climatology, 119, 679-688, doi: 10.1007/s00704-014-1139-6.","1","cv_amir"
"64","http://dx.doi.org/10.1007/s00704-013-1019-5",0.40242827,"Global trends and patterns of drought from space",2013,0.4,0.160971308,"Lisa Damberg, Amir AghaKouchak, 2013, 'Global trends and patterns of drought from space', <i>Theoretical and Applied Climatology</i>, vol. 117, no. 3-4, pp. 441-448","Lisa Damberg, Amir AghaKouchak","Theoretical and Applied Climatology",23,1,"Golian S., Mazdiyasni O., AghaKouchak A., 2015, Trends in Meteorological and Agricultural Droughts in Iran, Theoretical and Applied Climatology, 119, 679-688, doi: 10.1007/s00704-014-1139-6.","2","cv_amir"
"65","http://dx.doi.org/10.1073/pnas.1422945112",0.30955237,"Substantial increase in concurrent droughts and heatwaves in the United States",2015,0.4,0.123820948,"Omid Mazdiyasni, Amir AghaKouchak, 2015, 'Substantial increase in concurrent droughts and heatwaves in the United States', <i>Proceedings of the National Academy of Sciences</i>, vol. 112, no. 37, pp. 11484-11489","Omid Mazdiyasni, Amir AghaKouchak","Proceedings of the National Academy of Sciences",0,0,"Golian S., Mazdiyasni O., AghaKouchak A., 2015, Trends in Meteorological and Agricultural Droughts in Iran, Theoretical and Applied Climatology, 119, 679-688, doi: 10.1007/s00704-014-1139-6.","3","cv_amir"
"66","http://dx.doi.org/10.1002/2014wr016318",0.36401597,"How well do CMIP5 climate simulations replicate historical trends and patterns of meteorological droughts?",2015,0.3,0.109204791,"Nasrin Nasrollahi, Amir AghaKouchak, Linyin Cheng, Lisa Damberg, Thomas J. Phillips, Chiyuan Miao, Kuolin Hsu, Soroosh Sorooshian, 2015, 'How well do CMIP5 climate simulations replicate historical trends and patterns of meteorological droughts?', <i>Water Resources Research</i>, vol. 51, no. 4, pp. 2847-2864","Nasrin Nasrollahi, Amir AghaKouchak, Linyin Cheng, Lisa Damberg, Thomas J. Phillips, Chiyuan Miao, Kuolin Hsu, Soroosh Sorooshian","Water Resources Research",3,0,"Golian S., Mazdiyasni O., AghaKouchak A., 2015, Trends in Meteorological and Agricultural Droughts in Iran, Theoretical and Applied Climatology, 119, 679-688, doi: 10.1007/s00704-014-1139-6.","4","cv_amir"
"67","http://dx.doi.org/10.1080/01431161.2014.999170",2.8585637,"An object-based approach for verification of precipitation estimation",2015,0.95,2.715635515,"J. Li, K. Hsu, A. AghaKouchak, S. Sorooshian, 2015, 'An object-based approach for verification of precipitation estimation', <i>International Journal of Remote Sensing</i>, vol. 36, no. 2, pp. 513-529","J. Li, K. Hsu, A. AghaKouchak, S. Sorooshian","International Journal of Remote Sensing",2,1,"Li J., Hsu K., AghaKouchak A., Sorooshian S., 2015, An Object-based Approach for Veriﬁcation of Precipitation Estimation, International Journal of Remote Sensing, 36(2), 513-529, doi: 10.1080/01431161.2014.999170.","1","cv_amir"
"68","http://dx.doi.org/10.1117/2.1201210.004475",0.43434277,"Monitoring global precipitation using satellites",2012,0.5,0.217171385,"Kuolin Hsu, Soroosh Sorooshian, Xiaogang Gao, Dan Braithwaite, Amir AghaKouchak, 2012, 'Monitoring global precipitation using satellites', <i>SPIE Newsroom</i>","Kuolin Hsu, Soroosh Sorooshian, Xiaogang Gao, Dan Braithwaite, Amir AghaKouchak","SPIE Newsroom",1,0,"Li J., Hsu K., AghaKouchak A., Sorooshian S., 2015, An Object-based Approach for Veriﬁcation of Precipitation Estimation, International Journal of Remote Sensing, 36(2), 513-529, doi: 10.1080/01431161.2014.999170.","2","cv_amir"
"69","http://dx.doi.org/10.1175/2010jhm1298.1",0.34609234,"Geometrical Characterization of Precipitation Patterns",2011,0.6,0.207655404,"Amir AghaKouchak, Nasrin Nasrollahi, Jingjing Li, Bisher Imam, Soroosh Sorooshian, 2011, 'Geometrical Characterization of Precipitation Patterns', <i>Journal of Hydrometeorology</i>, vol. 12, no. 2, pp. 274-285","Amir AghaKouchak, Nasrin Nasrollahi, Jingjing Li, Bisher Imam, Soroosh Sorooshian","Journal of Hydrometeorology",12,0,"Li J., Hsu K., AghaKouchak A., Sorooshian S., 2015, An Object-based Approach for Veriﬁcation of Precipitation Estimation, International Journal of Remote Sensing, 36(2), 513-529, doi: 10.1080/01431161.2014.999170.","3","cv_amir"
"70","http://dx.doi.org/10.1175/bams-d-11-00116.1",0.4134745,"Advancing the Remote Sensing of Precipitation",2011,0.5,0.20673725,"Soroosh Sorooshian, Amir AghaKouchak, Phillip Arkin, John Eylander, Efi Foufoula-Georgiou, Russell Harmon, Jan M. H. Hendrickx, Bisher Imam, Robert Kuligowski, Brian Skahill, Gail Skofronick-Jackson, 2011, 'Advancing the Remote Sensing of Precipitation', <i>Bulletin of the American Meteorological Society</i>, vol. 92, no. 10, pp. 1271-1272","Soroosh Sorooshian, Amir AghaKouchak, Phillip Arkin, John Eylander, Efi Foufoula-Georgiou, Russell Harmon, Jan M. H. Hendrickx, Bisher Imam, Robert Kuligowski, Brian Skahill, Gail Skofronick-Jackson","Bulletin of the American Meteorological Society",4,0,"Li J., Hsu K., AghaKouchak A., Sorooshian S., 2015, An Object-based Approach for Veriﬁcation of Precipitation Estimation, International Journal of Remote Sensing, 36(2), 513-529, doi: 10.1080/01431161.2014.999170.","4","cv_amir"
"71","http://dx.doi.org/10.1175/waf-d-10-05000.1",0.50580275,"Assessing the Impacts of Different WRF Precipitation Physics in Hurricane Simulations",2012,0.4,0.2023211,"Nasrin Nasrollahi, Amir AghaKouchak, Jialun Li, Xiaogang Gao, Kuolin Hsu, Soroosh Sorooshian, 2012, 'Assessing the Impacts of Different WRF Precipitation Physics in Hurricane Simulations', <i>Weather and Forecasting</i>, vol. 27, no. 4, pp. 1003-1016","Nasrin Nasrollahi, Amir AghaKouchak, Jialun Li, Xiaogang Gao, Kuolin Hsu, Soroosh Sorooshian","Weather and Forecasting",8,0,"Li J., Hsu K., AghaKouchak A., Sorooshian S., 2015, An Object-based Approach for Veriﬁcation of Precipitation Estimation, International Journal of Remote Sensing, 36(2), 513-529, doi: 10.1080/01431161.2014.999170.","5","cv_amir"
"72","http://dx.doi.org/10.1002/2014gl062308",4.3497005,"Global warming and changes in risk of concurrent climate extremes: Insights from the 2014 California drought",2014,1,4.3497005,"Amir AghaKouchak, Linyin Cheng, Omid Mazdiyasni, Alireza Farahmand, 2014, 'Global warming and changes in risk of concurrent climate extremes: Insights from the 2014 California drought', <i>Geophysical Research Letters</i>, vol. 41, no. 24, pp. 8847-8852","Amir AghaKouchak, Linyin Cheng, Omid Mazdiyasni, Alireza Farahmand","Geophysical Research Letters",21,1,"AghaKouchak A., Cheng L., Mazdiyasni O., Farahmand A., 2014, Global Warming and Changes in Risk of Concurrent Climate Extremes: Insights from the 2014 California Drought, Geophysical Research Letters, 41 (24), 8847-8852, doi: 10.1002/2014GL062308.","1","cv_amir"
"73","http://dx.doi.org/10.1038/sdata.2014.1",0.4257541,"Global integrated drought monitoring and prediction system",2014,0.4,0.17030164,"Zengchao Hao, Amir AghaKouchak, Navid Nakhjiri, Alireza Farahmand, 2014, 'Global integrated drought monitoring and prediction system', <i>Scientific Data</i>, vol. 1","Zengchao Hao, Amir AghaKouchak, Navid Nakhjiri, Alireza Farahmand","Scientific Data",18,0,"AghaKouchak A., Cheng L., Mazdiyasni O., Farahmand A., 2014, Global Warming and Changes in Risk of Concurrent Climate Extremes: Insights from the 2014 California Drought, Geophysical Research Letters, 41 (24), 8847-8852, doi: 10.1002/2014GL062308.","2","cv_amir"
"74","http://dx.doi.org/10.1088/1748-9326/8/3/034014",0.3947163,"Changes in concurrent monthly precipitation and temperature extremes",2013,0.4,0.15788652,"Zengchao Hao, Amir AghaKouchak, Thomas J Phillips, 2013, 'Changes in concurrent monthly precipitation and temperature extremes', <i>Environmental Research Letters</i>, vol. 8, no. 3, p. 034014","Zengchao Hao, Amir AghaKouchak, Thomas J Phillips","Environmental Research Letters",22,0,"AghaKouchak A., Cheng L., Mazdiyasni O., Farahmand A., 2014, Global Warming and Changes in Risk of Concurrent Climate Extremes: Insights from the 2014 California Drought, Geophysical Research Letters, 41 (24), 8847-8852, doi: 10.1002/2014GL062308.","3","cv_amir"
"75","http://dx.doi.org/10.1002/2015gl063666",0.3800779,"Temperature impacts on the water year 2014 drought in California",2015,0.4,0.15203116,"Shraddhanand Shukla, Mohammad Safeeq, Amir AghaKouchak, Kaiyu Guan, Chris Funk, 2015, 'Temperature impacts on the water year 2014 drought in California', <i>Geophysical Research Letters</i>, vol. 42, no. 11, pp. 4384-4393","Shraddhanand Shukla, Mohammad Safeeq, Amir AghaKouchak, Kaiyu Guan, Chris Funk","Geophysical Research Letters",10,1,"AghaKouchak A., Cheng L., Mazdiyasni O., Farahmand A., 2014, Global Warming and Changes in Risk of Concurrent Climate Extremes: Insights from the 2014 California Drought, Geophysical Research Letters, 41 (24), 8847-8852, doi: 10.1002/2014GL062308.","4","cv_amir"
